Kentik_ID,Status,Target_Network,Protocol,Peak_Bandwidth,Peak_Bandwidth_bps,Peak_PPS,Peak_PPS_raw,Attack_Start,Attack_End,Duration_min,Mitigation_UP,Mitigation_DOWN,ProtectedName,PolicyName,Source_Log_File
kentik_60079,Completed,24.192.221.99/32,UDP,274.3 Mbps,274330040,,0,2026-03-22 23:33:23,2026-03-23 00:15:41,42,WOW-ARIN | WOW-RESIDENTAL-1,WOW-ARIN | WOW-RESIDENTAL-1,WOW-ARIN | WOW-RESIDENTAL-1,WOW-ARIN_1@007c9d-00002-0 | WOW-RESIDENTAL-1_2@007c9e-00003-0,alert.2026-03-30_2251.log
kentik_60080,Completed,69.14.136.32/32,UDP,0 bps,0,61.5K pps,61499,2026-03-22 23:34:38,2026-03-23 00:15:41,41,WOW-ARIN | WOW-RESIDENTAL-2,WOW-RESIDENTAL-2 | WOW-ARIN,WOW-ARIN | WOW-RESIDENTAL-2,WOW-ARIN_1@007c9d-00002-0 | WOW-RESIDENTAL-2_1@007c9a-00004-0,alert.2026-03-30_2251.log
kentik_60081,Completed,67.149.8.130/32,UDP,0 bps,0,54.5K pps,54499,2026-03-23 00:11:25,2026-03-23 01:18:28,67,WOW-ARIN | WOW-RESIDENTAL-2,WOW-RESIDENTAL-2 | WOW-ARIN,WOW-ARIN | WOW-RESIDENTAL-2,WOW-ARIN_1@007c9d-00002-0 | WOW-RESIDENTAL-2_1@007c9a-00004-0,alert.2026-03-30_2251.log
kentik_60082,Completed,69.1.55.90/32,UDP,176.7 Mbps,176748224,,0,2026-03-23 00:32:56,2026-03-23 01:14:12,41,WOW-ARIN | WOW-RESIDENTAL-1,WOW-ARIN | WOW-RESIDENTAL-1,WOW-ARIN | WOW-RESIDENTAL-1,WOW-ARIN_1@007c9d-00002-0 | WOW-RESIDENTAL-1_2@007c9e-00003-0,alert.2026-03-30_2251.log
kentik_60083,Completed,24.192.217.166/32,UDP,0 bps,0,94.9K pps,94917,2026-03-23 01:28:43,2026-03-23 02:09:59,41,WOW-ARIN | WOW-RESIDENTAL-1,WOW-ARIN | WOW-RESIDENTAL-1,WOW-ARIN | WOW-RESIDENTAL-1,WOW-ARIN_1@007c9d-00002-0 | WOW-RESIDENTAL-1_2@007c9e-00003-0,alert.2026-03-30_2251.log
kentik_60084,Completed,24.192.60.139/32,UDP,865.3 Mbps,865338360,,0,2026-03-23 05:37:15,2026-03-23 06:18:30,41,WOW-ARIN | WOW-RESIDENTAL-2,WOW-ARIN | WOW-RESIDENTAL-2,WOW-ARIN | WOW-RESIDENTAL-2,WOW-ARIN_1@007c9d-00002-0 | WOW-RESIDENTAL-2_1@007c9a-00004-0,alert.2026-03-30_2251.log
kentik_60085,Completed,50.4.85.67/32,UDP,2.84 Gbps,2844497944,264.4K pps,264412,2026-03-23 06:26:46,2026-03-23 07:21:33,54,WOW-ARIN | WOW-RESIDENTAL-2,WOW-RESIDENTAL-2 | WOW-ARIN,WOW-ARIN | WOW-RESIDENTAL-2,WOW-ARIN_1@007c9d-00002-0 | WOW-RESIDENTAL-2_1@007c9a-00004-0,alert.2026-03-30_2251.log
kentik_60086,Completed,24.96.122.37/32,UDP,0 bps,0,53.9K pps,53916,2026-03-23 06:37:02,2026-03-23 07:18:18,41,WOW-ARIN | WOW-RESIDENTAL-1,WOW-ARIN | WOW-RESIDENTAL-1,WOW-ARIN | WOW-RESIDENTAL-1,WOW-ARIN_1@007c9d-00002-0 | WOW-RESIDENTAL-1_2@007c9e-00003-0,alert.2026-03-30_2251.log
kentik_60087,Completed,24.96.238.239/32,UDP,0 bps,0,66.9K pps,66916,2026-03-23 12:24:50,2026-03-23 13:14:05,49,WOW-ARIN | WOW-RESIDENTAL-1,WOW-ARIN | WOW-RESIDENTAL-1,WOW-ARIN | WOW-RESIDENTAL-1,WOW-ARIN_1@007c9d-00002-0 | WOW-RESIDENTAL-1_2@007c9e-00003-0,alert.2026-03-30_2251.log
kentik_60088,Completed,24.214.223.58/32,UDP,0 bps,0,82.2K pps,82166,2026-03-23 14:33:21,2026-03-23 15:14:52,41,WOW-ARIN | WOW-RESIDENTAL-1,WOW-ARIN | WOW-RESIDENTAL-1,WOW-ARIN | WOW-RESIDENTAL-1,WOW-ARIN_1@007c9d-00002-0 | WOW-RESIDENTAL-1_2@007c9e-00003-0,alert.2026-03-30_2251.log
kentik_60089,Completed,24.214.223.220/32,UDP,0 bps,0,54.2K pps,54167,2026-03-23 15:07:36,2026-03-23 15:49:08,41,WOW-ARIN | WOW-RESIDENTAL-1,WOW-ARIN | WOW-RESIDENTAL-1,WOW-ARIN | WOW-RESIDENTAL-1,WOW-ARIN_1@007c9d-00002-0 | WOW-RESIDENTAL-1_2@007c9e-00003-0,alert.2026-03-30_2251.log
kentik_60090,Completed,50.4.178.214/32,UDP,0 bps,0,60.1K pps,60082,2026-03-23 18:49:23,2026-03-23 19:31:38,42,WOW-ARIN | WOW-RESIDENTAL-2,WOW-RESIDENTAL-2 | WOW-ARIN,WOW-ARIN | WOW-RESIDENTAL-2,WOW-ARIN_1@007c9d-00002-0 | WOW-RESIDENTAL-2_1@007c9a-00004-0,alert.2026-03-30_2251.log
kentik_60091,Completed,24.214.120.56/32,UDP,161.9 Mbps,161858016,,0,2026-03-23 21:30:54,2026-03-23 22:11:26,40,WOW-ARIN | WOW-RESIDENTAL-1,WOW-ARIN | WOW-RESIDENTAL-1,WOW-ARIN | WOW-RESIDENTAL-1,WOW-ARIN_1@007c9d-00002-0 | WOW-RESIDENTAL-1_2@007c9e-00003-0,alert.2026-03-30_2251.log
kentik_60092,Completed,143.59.232.55/32,UDP,0 bps,0,62.3K pps,62333,2026-03-23 22:07:10,2026-03-23 22:48:41,41,WOW-ARIN | WOW-RESIDENTAL-1,WOW-ARIN,WOW-ARIN | WOW-RESIDENTAL-1,WOW-ARIN_1@007c9d-00002-0 | WOW-RESIDENTAL-1_2@007c9e-00003-0,alert.2026-03-30_2251.log
kentik_60093,Completed,24.192.165.27/32,UDP,0 bps,0,53.9K pps,53916,2026-03-23 23:19:56,2026-03-24 00:02:12,42,WOW-ARIN | WOW-RESIDENTAL-1,WOW-ARIN | WOW-RESIDENTAL-1,WOW-ARIN | WOW-RESIDENTAL-1,WOW-ARIN_1@007c9d-00002-0 | WOW-RESIDENTAL-1_2@007c9e-00003-0,alert.2026-03-30_2251.log
kentik_60094,Completed,96.27.230.10/32,UDP,51.54 Gbps,51536884832,15.81M pps,15813778,2026-03-24 00:22:28,2026-03-24 01:15:15,52,WOW-ARIN | WOW-RESIDENTAL-2,,WOW-ARIN | WOW-RESIDENTAL-2,WOW-ARIN_1@007c9d-00002-0 | WOW-RESIDENTAL-2_1@007c9a-00004-0,alert.2026-03-30_2251.log
kentik_60095,Completed,96.27.230.10/32,UDP,51.64 Gbps,51640839056,,0,2026-03-24 00:22:44,2026-03-24 01:03:00,40,,,,,alert.2026-03-30_2251.log
kentik_60096,Completed,96.27.230.10/32,ICMP,462.6 Mbps,462557688,,0,2026-03-24 00:44:44,2026-03-24 01:16:31,31,,WOW-RESIDENTAL-2 | WOW-ARIN,,,alert.2026-03-30_2251.log
kentik_60097,Completed,24.96.7.189/32,UDP,0 bps,0,636.5K pps,636497,2026-03-24 01:27:01,2026-03-24 02:03:32,36,WOW-ARIN | WOW-RESIDENTAL-1,WOW-RESIDENTAL-1 | WOW-ARIN,WOW-ARIN | WOW-RESIDENTAL-1,WOW-ARIN_1@007c9d-00002-0 | WOW-RESIDENTAL-1_2@007c9e-00003-0,alert.2026-03-30_2251.log
kentik_60098,Completed,24.96.76.3/32,UDP,0 bps,0,55.5K pps,55500,2026-03-24 04:47:48,2026-03-24 05:40:04,52,WOW-ARIN | WOW-RESIDENTAL-1,WOW-RESIDENTAL-1 | WOW-ARIN,WOW-ARIN | WOW-RESIDENTAL-1,WOW-ARIN_1@007c9d-00002-0 | WOW-RESIDENTAL-1_2@007c9e-00003-0,alert.2026-03-30_2251.log
kentik_60099,Completed,66.216.204.89/32,UDP,0 bps,0,78.6K pps,78583,2026-03-24 06:45:19,2026-03-24 07:29:07,43,WOW-ARIN | WOW-RESIDENTAL-2,WOW-ARIN | WOW-RESIDENTAL-2,WOW-ARIN | WOW-RESIDENTAL-2,WOW-ARIN_1@007c9d-00002-0 | WOW-RESIDENTAL-2_1@007c9a-00004-0,alert.2026-03-30_2251.log
kentik_60100,Completed,24.96.157.81/32,UDP,0 bps,0,55.2K pps,55167,2026-03-24 07:14:35,2026-03-24 07:54:38,40,WOW-ARIN | WOW-RESIDENTAL-1,WOW-RESIDENTAL-1 | WOW-ARIN,WOW-ARIN | WOW-RESIDENTAL-1,WOW-ARIN_1@007c9d-00002-0 | WOW-RESIDENTAL-1_2@007c9e-00003-0,alert.2026-03-30_2251.log
kentik_60101,Completed,23.28.100.63/32,UDP,0 bps,0,2.50M pps,2503272,2026-03-24 07:16:51,2026-03-24 07:58:54,42,WOW-ARIN | WOW-RESIDENTAL-1,WOW-RESIDENTAL-1 | WOW-ARIN,WOW-ARIN | WOW-RESIDENTAL-1,WOW-ARIN_1@007c9d-00002-0 | WOW-RESIDENTAL-1_2@007c9e-00003-0,alert.2026-03-30_2251.log
kentik_60102,Completed,69.14.100.99/32,UDP,0 bps,0,79.9K pps,79916,2026-03-24 07:41:23,2026-03-24 08:24:25,43,WOW-ARIN | WOW-RESIDENTAL-1,WOW-ARIN | WOW-RESIDENTAL-1,WOW-ARIN | WOW-RESIDENTAL-1,WOW-ARIN_1@007c9d-00002-0 | WOW-RESIDENTAL-1_2@007c9e-00003-0,alert.2026-03-30_2251.log
kentik_60103,Completed,50.4.84.149/32,UDP,0 bps,0,2.85M pps,2846733,2026-03-24 08:23:09,2026-03-24 09:39:40,76,WOW-ARIN | WOW-RESIDENTAL-2,WOW-RESIDENTAL-2 | WOW-ARIN,WOW-ARIN | WOW-RESIDENTAL-2,WOW-ARIN_1@007c9d-00002-0 | WOW-RESIDENTAL-2_1@007c9a-00004-0,alert.2026-03-30_2251.log
kentik_60104,Completed,143.59.233.158/32,UDP,0 bps,0,50.5K pps,50500,2026-03-24 13:01:55,2026-03-24 13:43:27,41,WOW-ARIN | WOW-RESIDENTAL-1,WOW-ARIN | WOW-RESIDENTAL-1,WOW-ARIN | WOW-RESIDENTAL-1,WOW-ARIN_1@007c9d-00002-0 | WOW-RESIDENTAL-1_2@007c9e-00003-0,alert.2026-03-30_2251.log
kentik_60105,Completed,67.149.180.162/32,UDP,1.64 Gbps,1635942312,141.8K pps,141833,2026-03-24 13:43:11,2026-03-24 14:34:27,51,WOW-ARIN | WOW-RESIDENTAL-2,WOW-RESIDENTAL-2 | WOW-ARIN,WOW-ARIN | WOW-RESIDENTAL-2,WOW-ARIN_1@007c9d-00002-0 | WOW-RESIDENTAL-2_1@007c9a-00004-0,alert.2026-03-30_2251.log
kentik_60106,Completed,69.1.10.213/32,UDP,22.32 Gbps,22318479160,,0,2026-03-24 17:06:43,2026-03-24 17:48:59,42,WOW-ARIN | WOW-RESIDENTAL-1,WOW-RESIDENTAL-1 | WOW-ARIN,WOW-ARIN | WOW-RESIDENTAL-1,WOW-ARIN_1@007c9d-00002-0 | WOW-RESIDENTAL-1_2@007c9e-00003-0,alert.2026-03-30_2251.log
kentik_60107,Completed,143.59.71.17/32,UDP,0 bps,0,86.2K pps,86250,2026-03-24 18:51:14,2026-03-24 19:31:45,40,WOW-ARIN | WOW-RESIDENTAL-1,WOW-RESIDENTAL-1 | WOW-ARIN,WOW-ARIN | WOW-RESIDENTAL-1,WOW-ARIN_1@007c9d-00002-0 | WOW-RESIDENTAL-1_2@007c9e-00003-0,alert.2026-03-30_2251.log
kentik_60108,Completed,173.241.192.4/32,UDP,0 bps,0,76.6K pps,76582,2026-03-24 19:10:30,2026-03-24 19:51:01,40,WOW-DATACENTER | WOW-ARIN,WOW-ARIN | WOW-DATACENTER,WOW-DATACENTER | WOW-ARIN,WOW-DATACENTER_1@007a31-00008-0 | WOW-ARIN_1@007c9d-00002-0,alert.2026-03-30_2251.log
kentik_60109,Completed,64.233.244.90/32,UDP,0 bps,0,51.2K pps,51250,2026-03-24 20:41:16,2026-03-24 21:21:48,40,WOW-ARIN,WOW-ARIN,WOW-ARIN,WOW-ARIN_1@007c9d-00002-0,alert.2026-03-30_2251.log
kentik_60110,Completed,143.59.170.144/32,UDP,0 bps,0,54.8K pps,54832,2026-03-24 21:20:32,2026-03-24 22:13:34,53,WOW-ARIN | WOW-RESIDENTAL-2,WOW-ARIN,WOW-ARIN | WOW-RESIDENTAL-2,WOW-ARIN_1@007c9d-00002-0 | WOW-RESIDENTAL-2_1@007c9a-00004-0,alert.2026-03-30_2251.log
kentik_60111,Completed,96.27.89.21/32,UDP,0 bps,0,57.2K pps,57249,2026-03-24 21:47:03,2026-03-24 22:29:50,42,WOW-ARIN | WOW-RESIDENTAL-1,WOW-ARIN | WOW-RESIDENTAL-1,WOW-ARIN | WOW-RESIDENTAL-1,WOW-ARIN_1@007c9d-00002-0 | WOW-RESIDENTAL-1_2@007c9e-00003-0,alert.2026-03-30_2251.log
kentik_60112,Completed,96.27.160.14/32,UDP,0 bps,0,56.1K pps,56082,2026-03-24 21:56:18,2026-03-24 22:38:06,41,WOW-ARIN | WOW-BUSINESS,WOW-ARIN | WOW-BUSINESS,WOW-ARIN | WOW-BUSINESS,WOW-ARIN_1@007c9d-00002-0 | WOW-BUSINESS_1@007c97-00001-0,alert.2026-03-30_2251.log
kentik_60113,Completed,143.59.217.60/32,UDP,0 bps,0,59.5K pps,59499,2026-03-24 23:53:21,2026-03-25 00:33:37,40,WOW-ARIN | WOW-RESIDENTAL-1,WOW-ARIN | WOW-RESIDENTAL-1,WOW-ARIN | WOW-RESIDENTAL-1,WOW-ARIN_1@007c9d-00002-0 | WOW-RESIDENTAL-1_2@007c9e-00003-0,alert.2026-03-30_2251.log
kentik_60114,Completed,96.27.230.26/32,UDP,0 bps,0,72.2K pps,72166,2026-03-25 00:51:53,2026-03-25 01:32:09,40,WOW-ARIN | WOW-RESIDENTAL-2,WOW-RESIDENTAL-2 | WOW-ARIN,WOW-ARIN | WOW-RESIDENTAL-2,WOW-ARIN_1@007c9d-00002-0 | WOW-RESIDENTAL-2_1@007c9a-00004-0,alert.2026-03-30_2251.log
kentik_60115,Completed,23.28.224.161/32,UDP,24.84 Gbps,24838877952,2.63M pps,2634250,2026-03-25 08:12:25,2026-03-25 09:04:57,52,WOW-ARIN | WOW-RESIDENTAL-2,WOW-ARIN | WOW-RESIDENTAL-2,WOW-ARIN | WOW-RESIDENTAL-2,WOW-ARIN_1@007c9d-00002-0 | WOW-RESIDENTAL-2_1@007c9a-00004-0,alert.2026-03-30_2251.log
kentik_60116,Completed,23.28.224.161/32,UDP,24.85 Gbps,24846415520,,0,2026-03-25 08:12:41,2026-03-25 08:51:41,39,,,,,alert.2026-03-30_2251.log
kentik_60118,Completed,75.76.12.136/32,UDP,0 bps,0,94.2K pps,94167,2026-03-25 16:24:45,2026-03-25 17:08:00,43,WOW-ARIN | WOW-RESIDENTAL-1,WOW-RESIDENTAL-1 | WOW-ARIN,WOW-ARIN | WOW-RESIDENTAL-1,WOW-ARIN_1@007c9d-00002-0 | WOW-RESIDENTAL-1_2@007c9e-00003-0,alert.2026-03-30_2251.log
kentik_60119,Completed,67.149.233.207/32,UDP,0 bps,0,59.3K pps,59333,2026-03-25 17:31:16,2026-03-25 18:12:48,41,WOW-ARIN | WOW-RESIDENTAL-2,WOW-ARIN,WOW-ARIN | WOW-RESIDENTAL-2,WOW-ARIN_1@007c9d-00002-0 | WOW-RESIDENTAL-2_1@007c9a-00004-0,alert.2026-03-30_2251.log
kentik_60120,Completed,69.14.212.114/32,UDP,0 bps,0,57.4K pps,57416,2026-03-25 17:37:32,2026-03-25 18:18:03,40,WOW-ARIN | WOW-RESIDENTAL-2,WOW-RESIDENTAL-2 | WOW-ARIN,WOW-ARIN | WOW-RESIDENTAL-2,WOW-ARIN_1@007c9d-00002-0 | WOW-RESIDENTAL-2_1@007c9a-00004-0,alert.2026-03-30_2251.log
kentik_60121,Completed,24.96.42.164/32,UDP,405.5 Mbps,405528968,,0,2026-03-25 20:47:19,2026-03-25 21:28:34,41,WOW-ARIN | WOW-RESIDENTAL-1,WOW-RESIDENTAL-1 | WOW-ARIN,WOW-ARIN | WOW-RESIDENTAL-1,WOW-ARIN_1@007c9d-00002-0 | WOW-RESIDENTAL-1_2@007c9e-00003-0,alert.2026-03-30_2251.log
kentik_60122,Completed,143.59.71.101/32,UDP,0 bps,0,60.2K pps,60165,2026-03-25 21:46:50,2026-03-25 22:28:06,41,WOW-ARIN | WOW-RESIDENTAL-1,WOW-ARIN | WOW-RESIDENTAL-1,WOW-ARIN | WOW-RESIDENTAL-1,WOW-ARIN_1@007c9d-00002-0 | WOW-RESIDENTAL-1_2@007c9e-00003-0,alert.2026-03-30_2251.log
kentik_60123,Completed,67.149.24.79/32,UDP,0 bps,0,70.5K pps,70500,2026-03-25 22:37:22,2026-03-25 23:18:38,41,WOW-ARIN | WOW-RESIDENTAL-2,WOW-ARIN,WOW-ARIN | WOW-RESIDENTAL-2,WOW-ARIN_1@007c9d-00002-0 | WOW-RESIDENTAL-2_1@007c9a-00004-0,alert.2026-03-30_2251.log
kentik_60124,Completed,24.192.139.245/32,UDP,0 bps,0,51.7K pps,51666,2026-03-25 23:34:53,2026-03-26 00:16:09,41,WOW-ARIN | WOW-RESIDENTAL-1,WOW-RESIDENTAL-1 | WOW-ARIN,WOW-ARIN | WOW-RESIDENTAL-1,WOW-ARIN_1@007c9d-00002-0 | WOW-RESIDENTAL-1_2@007c9e-00003-0,alert.2026-03-30_2251.log
kentik_60125,Completed,24.192.41.48/32,UDP,0 bps,0,52.6K pps,52583,2026-03-26 02:32:25,2026-03-26 03:12:57,40,WOW-ARIN | WOW-RESIDENTAL-2,WOW-RESIDENTAL-2 | WOW-ARIN,WOW-ARIN | WOW-RESIDENTAL-2,WOW-ARIN_1@007c9d-00002-0 | WOW-RESIDENTAL-2_1@007c9a-00004-0,alert.2026-03-30_2251.log
kentik_60126,Completed,96.27.221.188/32,UDP,33.15 Gbps,33146206680,,0,2026-03-26 03:02:41,2026-03-26 03:53:29,50,WOW-ARIN,WOW-ARIN,WOW-ARIN,WOW-ARIN_1@007c9d-00002-0,alert.2026-03-30_2251.log
kentik_60127,Completed,96.27.221.188/32,UDP,32.73 Gbps,32728056856,,0,2026-03-26 03:02:41,2026-03-26 03:39:13,36,,,,,alert.2026-03-30_2251.log
kentik_60128,Completed,69.73.37.8/32,UDP,0 bps,0,2.42M pps,2416905,2026-03-26 03:12:57,2026-03-26 03:54:44,41,WOW-ARIN | WOW-RESIDENTAL-1,WOW-RESIDENTAL-1 | WOW-ARIN,WOW-ARIN | WOW-RESIDENTAL-1,WOW-ARIN_1@007c9d-00002-0 | WOW-RESIDENTAL-1_2@007c9e-00003-0,alert.2026-03-30_2251.log
kentik_60129,Completed,24.96.18.104/32,UDP,0 bps,0,62.3K pps,62251,2026-03-26 03:59:00,2026-03-26 04:40:47,41,WOW-ARIN | WOW-RESIDENTAL-1,WOW-RESIDENTAL-1 | WOW-ARIN,WOW-ARIN | WOW-RESIDENTAL-1,WOW-ARIN_1@007c9d-00002-0 | WOW-RESIDENTAL-1_2@007c9e-00003-0,alert.2026-03-30_2251.log
kentik_60130,Completed,50.4.244.39/32,UDP,0 bps,0,58.8K pps,58833,2026-03-26 04:31:16,2026-03-26 05:12:03,40,WOW-ARIN | WOW-RESIDENTAL-1,WOW-RESIDENTAL-1 | WOW-ARIN,WOW-ARIN | WOW-RESIDENTAL-1,WOW-ARIN_1@007c9d-00002-0 | WOW-RESIDENTAL-1_2@007c9e-00003-0,alert.2026-03-30_2251.log
kentik_60131,Completed,68.179.189.22/32,UDP,16.22 Gbps,16216484320,,0,2026-03-26 04:39:32,2026-03-26 05:48:19,68,WOW-ARIN | WOW-RESIDENTAL-2,WOW-RESIDENTAL-2 | WOW-ARIN,WOW-ARIN | WOW-RESIDENTAL-2,WOW-ARIN_1@007c9d-00002-0 | WOW-RESIDENTAL-2_1@007c9a-00004-0,alert.2026-03-30_2251.log
kentik_60132,Completed,143.59.233.216/32,UDP,0 bps,0,78.3K pps,78332,2026-03-26 06:08:35,2026-03-26 06:48:51,40,WOW-ARIN | WOW-RESIDENTAL-1,WOW-ARIN,WOW-ARIN | WOW-RESIDENTAL-1,WOW-ARIN_1@007c9d-00002-0 | WOW-RESIDENTAL-1_2@007c9e-00003-0,alert.2026-03-30_2251.log
kentik_60133,Completed,143.59.216.152/32,UDP,0 bps,0,60.1K pps,60082,2026-03-26 10:21:06,2026-03-26 11:05:37,44,WOW-ARIN | WOW-RESIDENTAL-1,WOW-ARIN | WOW-RESIDENTAL-1,WOW-ARIN | WOW-RESIDENTAL-1,WOW-ARIN_1@007c9d-00002-0 | WOW-RESIDENTAL-1_2@007c9e-00003-0,alert.2026-03-30_2251.log
kentik_60134,Completed,24.214.58.120/32,UDP,0 bps,0,59.1K pps,59082,2026-03-26 10:36:21,2026-03-26 11:18:52,42,WOW-ARIN | WOW-RESIDENTAL-1,WOW-ARIN | WOW-RESIDENTAL-1,WOW-ARIN | WOW-RESIDENTAL-1,WOW-ARIN_1@007c9d-00002-0 | WOW-RESIDENTAL-1_2@007c9e-00003-0,alert.2026-03-30_2251.log
kentik_60135,Completed,50.4.14.172/32,UDP,0 bps,0,62.7K pps,62749,2026-03-26 13:13:08,2026-03-26 13:55:38,42,WOW-ARIN | WOW-RESIDENTAL-1,WOW-ARIN | WOW-RESIDENTAL-1,WOW-ARIN | WOW-RESIDENTAL-1,WOW-ARIN_1@007c9d-00002-0 | WOW-RESIDENTAL-1_2@007c9e-00003-0,alert.2026-03-30_2251.log
kentik_60136,Completed,67.149.232.200/32,UDP,0 bps,0,55.9K pps,55917,2026-03-26 13:52:23,2026-03-26 14:33:54,41,WOW-ARIN | WOW-RESIDENTAL-2,WOW-RESIDENTAL-2 | WOW-ARIN,WOW-ARIN | WOW-RESIDENTAL-2,WOW-ARIN_1@007c9d-00002-0 | WOW-RESIDENTAL-2_1@007c9a-00004-0,alert.2026-03-30_2251.log
kentik_60137,Completed,66.216.219.100/32,UDP,0 bps,0,130.8K pps,130834,2026-03-26 16:04:10,2026-03-26 16:44:26,40,WOW-ARIN | WOW-RESIDENTAL-2 | WOW-RESIDENTAL-1,WOW-ARIN | WOW-RESIDENTAL-2 | WOW-RESIDENTAL-1,WOW-ARIN | WOW-RESIDENTAL-2 | WOW-RESIDENTAL-1,WOW-ARIN_1@007c9d-00002-0 | WOW-RESIDENTAL-2_1@007c9a-00004-0 | WOW-RESIDENTAL-1_2@007c9e-00003-0,alert.2026-03-30_2251.log
kentik_60138,Completed,24.214.53.233/32,UDP,401.9 Mbps,401910960,,0,2026-03-26 20:31:41,2026-03-26 21:14:57,43,WOW-ARIN | WOW-RESIDENTAL-1,WOW-RESIDENTAL-1 | WOW-ARIN,WOW-ARIN | WOW-RESIDENTAL-1,WOW-ARIN_1@007c9d-00002-0 | WOW-RESIDENTAL-1_2@007c9e-00003-0,alert.2026-03-30_2251.log
kentik_60139,Completed,24.96.208.58/32,UDP,455.0 Mbps,455044000,173.4K pps,173416,2026-03-27 00:02:13,2026-03-27 00:52:29,50,WOW-ARIN | WOW-RESIDENTAL-1,WOW-ARIN,WOW-ARIN | WOW-RESIDENTAL-1,WOW-ARIN_1@007c9d-00002-0 | WOW-RESIDENTAL-1_2@007c9e-00003-0,alert.2026-03-30_2251.log
kentik_60140,Completed,69.14.36.166/32,UDP,0 bps,0,51.8K pps,51833,2026-03-27 01:09:44,2026-03-27 01:51:16,41,WOW-ARIN | WOW-RESIDENTAL-2,WOW-RESIDENTAL-2 | WOW-ARIN,WOW-ARIN | WOW-RESIDENTAL-2,WOW-ARIN_1@007c9d-00002-0 | WOW-RESIDENTAL-2_1@007c9a-00004-0,alert.2026-03-30_2251.log
kentik_60141,Completed,23.28.187.214/32,UDP,2.69 Gbps,2694018064,327.6K pps,327580,2026-03-27 01:34:00,2026-03-27 02:10:31,36,WOW-ARIN | WOW-RESIDENTAL-2,WOW-ARIN | WOW-RESIDENTAL-2,WOW-ARIN | WOW-RESIDENTAL-2,WOW-ARIN_1@007c9d-00002-0 | WOW-RESIDENTAL-2_1@007c9a-00004-0,alert.2026-03-30_2251.log
kentik_60142,Completed,24.96.240.179/32,UDP,0 bps,0,55.9K pps,55916,2026-03-27 02:56:47,2026-03-27 03:38:03,41,WOW-ARIN | WOW-RESIDENTAL-1,WOW-RESIDENTAL-1 | WOW-ARIN,WOW-ARIN | WOW-RESIDENTAL-1,WOW-ARIN_1@007c9d-00002-0 | WOW-RESIDENTAL-1_2@007c9e-00003-0,alert.2026-03-30_2251.log
kentik_60143,Completed,69.14.58.101/32,UDP,0 bps,0,61.3K pps,61333,2026-03-27 05:08:19,2026-03-27 05:51:07,42,WOW-ARIN | WOW-RESIDENTAL-1,WOW-ARIN | WOW-RESIDENTAL-1,WOW-ARIN | WOW-RESIDENTAL-1,WOW-ARIN_1@007c9d-00002-0 | WOW-RESIDENTAL-1_2@007c9e-00003-0,alert.2026-03-30_2251.log
kentik_60144,Completed,68.179.149.108/32,UDP,566.3 Mbps,566321832,,0,2026-03-27 05:10:35,2026-03-27 05:56:22,45,WOW-ARIN | WOW-RESIDENTAL-2,WOW-ARIN | WOW-RESIDENTAL-2,WOW-ARIN | WOW-RESIDENTAL-2,WOW-ARIN_1@007c9d-00002-0 | WOW-RESIDENTAL-2_1@007c9a-00004-0,alert.2026-03-30_2251.log
kentik_60145,Completed,67.149.74.114/32,UDP,269.7 Mbps,269745984,,0,2026-03-27 05:28:51,2026-03-27 06:11:38,42,WOW-ARIN | WOW-RESIDENTAL-2,WOW-ARIN | WOW-RESIDENTAL-2,WOW-ARIN | WOW-RESIDENTAL-2,WOW-ARIN_1@007c9d-00002-0 | WOW-RESIDENTAL-2_1@007c9a-00004-0,alert.2026-03-30_2251.log
kentik_60146,Completed,24.192.210.172/32,UDP,187.6 Mbps,187623640,,0,2026-03-27 06:12:53,2026-03-27 06:55:25,42,WOW-ARIN | WOW-RESIDENTAL-1,WOW-RESIDENTAL-1 | WOW-ARIN,WOW-ARIN | WOW-RESIDENTAL-1,WOW-ARIN_1@007c9d-00002-0 | WOW-RESIDENTAL-1_2@007c9e-00003-0,alert.2026-03-30_2251.log
kentik_60147,Completed,96.27.105.77/32,UDP,0 bps,0,51.6K pps,51583,2026-03-27 06:29:09,2026-03-27 07:09:40,40,WOW-ARIN | WOW-RESIDENTAL-2,WOW-RESIDENTAL-2 | WOW-ARIN,WOW-ARIN | WOW-RESIDENTAL-2,WOW-ARIN_1@007c9d-00002-0 | WOW-RESIDENTAL-2_1@007c9a-00004-0,alert.2026-03-30_2251.log
kentik_60148,Completed,69.14.136.13/32,UDP,634.0 Mbps,634034688,,0,2026-03-27 11:30:56,2026-03-27 12:12:12,41,WOW-ARIN | WOW-RESIDENTAL-2,WOW-ARIN | WOW-RESIDENTAL-2,WOW-ARIN | WOW-RESIDENTAL-2,WOW-ARIN_1@007c9d-00002-0 | WOW-RESIDENTAL-2_1@007c9a-00004-0,alert.2026-03-30_2251.log
kentik_60149,Completed,50.4.194.33/32,UDP,227.3 Mbps,227275776,,0,2026-03-27 13:13:28,2026-03-27 13:53:15,39,WOW-ARIN | WOW-RESIDENTAL-1,WOW-RESIDENTAL-1 | WOW-ARIN,WOW-ARIN | WOW-RESIDENTAL-1,WOW-ARIN_1@007c9d-00002-0 | WOW-RESIDENTAL-1_2@007c9e-00003-0,alert.2026-03-30_2251.log
